Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
62.0,Samuel Adeniran,St. Louis,0.02,,Blocked,17,Left Foot,,Eduard Löwen,Fouled,Célio Pompeu,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
63.0,Chris Durkin,St. Louis,0.02,,Blocked,14,Right Foot,,Tomas Totland,Pass (Live),Samuel Adeniran,Shot,St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
72.0,Samuel Adeniran,St. Louis,0.08,0.18,Goal,12,Left Foot,,Célio Pompeu,Pass (Live),Eduard Löwen,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
76.0,Tomáš Ostrák,St. Louis,0.11,,Blocked,17,Right Foot,,Tomas Totland,Pass (Live),Chris Durkin,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
78.0,Andrés Perea,NYCFC,0.04,,Blocked,20,Left Foot,,Agustin Ojeda,Pass (Live),Andrés Perea,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
78.0,James Sands,NYCFC,0.03,,Off Target,29,Right Foot,,Andrés Perea,Shot,,,St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
87.0,Mitja Ilenič,NYCFC,0.02,,Off Target,24,Right Foot,,Thiago Martins,Pass (Live),Birk Risa,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,RT,2
91.0,Eduard Löwen,St. Louis,0.03,,Off Target,22,Right Foot,,Klauss,Pass (Live),Chris Durkin,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,ET,2
95.0,Tomáš Ostrák,St. Louis,0.03,,Blocked,23,Right Foot,,Eduard Löwen,Pass (Live),Chris Durkin,Pass (Live),St-Louis-City-New-York-City-FC-March-2-2024-Major-League-Soccer,ET,2
3.0,Petar Musa,FC Dallas,0.05,,Off Target,13,Left Foot,,Paul Arriola,Pass (Live),Dante Sealy,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
4.0,Ariel Lassiter,CF Montréal,0.20,,Off Target,5,Head,,Matías Cóccaro,Pass (Live),Mathieu Choiniere,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
20.0,Jules-Anthony Vilsaint,CF Montréal,0.07,0.35,Goal,16,Right Foot,,Matías Cóccaro,Pass (Live),Jules-Anthony Vilsaint,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
24.0,Ariel Lassiter,CF Montréal,0.04,0.49,Saved,30,Left Foot,Free kick,Matías Cóccaro,Fouled,Bryce Duke,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
27.0,Bryce Duke,CF Montréal,0.06,,Blocked,30,Right Foot,Free kick,Bryce Duke,Fouled,Matías Cóccaro,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
29.0,George Campbell,CF Montréal,0.06,,Off Target,10,Head,,Mathieu Choiniere,Pass (Dead),Mathieu Choiniere,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
34.0,Liam Fraser,FC Dallas,0.03,,Blocked,23,Right Foot,,Logan Farrington,Pass (Live),Liam Fraser,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
36.0,Jules-Anthony Vilsaint,CF Montréal,0.02,0.15,Saved,11,Right Foot,,Bryce Duke,Pass (Live),Bryce Duke,Take-On,FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
36.0,Gabriele Corbo,CF Montréal,0.11,,Off Target,8,Head,,Mathieu Choiniere,Pass (Dead),Jules-Anthony Vilsaint,Shot,FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
36.0,Joel Waterman,CF Montréal,0.06,0.04,Saved,7,Left Foot,,Gabriele Corbo,Shot,,,FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
41.0,Logan Farrington,FC Dallas,0.04,0.02,Saved,24,Left Foot,,Petar Musa,Pass (Live),Bernard Kamungo,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,1
46.0,Petar Musa,FC Dallas,0.34,0.39,Goal,10,Right Foot,Volley,Bernard Kamungo,Pass (Live),Asier Illarramendi,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,ET,1
52.0,Dante Sealy,FC Dallas,0.03,0.18,Saved,26,Left Foot,,Logan Farrington,Pass (Live),Bernard Kamungo,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,ET,1
47.0,Ariel Lassiter,CF Montréal,0.02,0.10,Saved,22,Left Foot,,Josef Martínez,Pass (Live),Bryce Duke,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
48.0,Sam Junqua,FC Dallas,0.04,0.26,Saved,26,Left Foot,,Petar Musa,Pass (Live),Paul Arriola,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
49.0,Sam Junqua,FC Dallas,0.03,,Off Target,27,Left Foot,Volley,Sam Junqua,Shot,,,FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
51.0,Dante Sealy,FC Dallas,0.02,,Off Target,33,Left Foot,Volley,,,,,FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
58.0,Dante Sealy,FC Dallas,0.09,0.16,Saved,11,Right Foot,Volley,Liam Fraser,Pass (Live),Patrickson Delgado,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
60.0,Josef Martínez,CF Montréal,0.36,0.77,Goal,9,Right Foot,,Ruan,Pass (Live),Bryce Duke,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
64.0,Josef Martínez,CF Montréal,0.56,,Off Target,4,Right Foot,,Ruan,Pass (Live),Jules-Anthony Vilsaint,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
67.0,Petar Musa,FC Dallas,0.04,0.19,Saved,23,Right Foot,,Jesús Ferreira,Pass (Live),Petar Musa,Pass (Live),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
85.0,Nkosi Tafari,FC Dallas,0.21,0.52,Saved,5,Head,,Eugene Ansah,Pass (Live),Jesús Ferreira,Pass (Dead),FC-Dallas-CF-Montreal-March-2-2024-Major-League-Soccer,RT,2
3.0,Johnny Russell,Sporting KC,0.10,0.12,Saved,13,Left Foot,,Jake Davis,Pass (Live),Nemanja Radoja,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,1
19.0,Rémi Walter,Sporting KC,0.09,0.34,Goal,24,Left Foot,,Johnny Russell,Pass (Live),Erik Thommy,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,1
34.0,Erik Thommy,Sporting KC,0.02,,Blocked,13,Right Foot,,Johnny Russell,Pass (Live),Dániel Sallói,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,1
34.0,Erik Thommy,Sporting KC,0.01,0.07,Saved,26,Left Foot,,Jake Davis,Pass (Live),Rémi Walter,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,1
45.0,Dániel Sallói,Sporting KC,0.06,0.03,Saved,22,Right Foot,,Dániel Sallói,Pass (Live),Alan Pulido,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,1
45.0,Johnny Russell,Sporting KC,0.19,,Off Target,13,Right Foot,,Dániel Sallói,Shot,,,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,1
47.0,Quinn Sullivan,Philadelphia,0.05,,Off Target,26,Right Foot,,Kai Wagner,Pass (Live),Damion Lowe,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
54.0,Alejandro Bedoya,Philadelphia,0.03,0.04,Saved,18,Left Foot,,Christopher Donovan,Pass (Live),Kai Wagner,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
55.0,Dániel Gazdag,Philadelphia,0.02,,Off Target,24,Right Foot,Volley,Alejandro Bedoya,Pass (Live),Damion Lowe,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
56.0,Christopher Donovan,Philadelphia,0.08,,Off Target,5,Right Foot,,Quinn Sullivan,Pass (Live),Jack Elliott,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
60.0,Alan Pulido,Sporting KC,0.13,,Blocked,13,Right Foot,,Johnny Russell,Pass (Live),Johnny Russell,Take-On,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
63.0,Johnny Russell,Sporting KC,0.13,,Off Target,10,Head,,Dániel Sallói,Pass (Dead),Alan Pulido,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
63.0,Nemanja Radoja,Sporting KC,0.07,,Blocked,10,Right Foot,Volley,Johnny Russell,Shot,,,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
72.0,Nathan Harriel,Philadelphia,0.07,,Off Target,8,Head,,Kai Wagner,Pass (Dead),Mikael Uhre,Fouled,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
84.0,Dániel Sallói,Sporting KC,0.02,0.32,Saved,26,Right Foot,,Memo Rodriguez,Pass (Live),William Agada,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
88.0,Johnny Russell,Sporting KC,0.05,0.17,Saved,8,Right Foot,,Jake Davis,Pass (Live),,,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
90.0,Markus Anderson,Philadelphia,0.21,,Off Target,9,Head,,Quinn Sullivan,Pass (Live),Alejandro Bedoya,Pass (Live),Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,RT,2
95.0,Alejandro Bedoya,Philadelphia,0.08,0.59,Goal,11,Left Foot,,Quinn Sullivan,Pass (Live),,,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,ET,2
98.0,Memo Rodriguez,Sporting KC,0.02,0.02,Saved,27,Right Foot,Deflected,Memo Rodriguez,Take-On,,,Sporting-Kansas-City-Philadelphia-Union-March-2-2024-Major-League-Soccer,ET,2
5.0,Fabian Herbers,Fire,0.12,,Blocked,16,Right Foot,,Maren Haile-Selassie,Pass (Live),Xherdan Shaqiri,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
5.0,Kellyn Acosta,Fire,0.04,,Off Target,22,Left Foot,,Kellyn Acosta,Take-On,Fabian Herbers,Shot,Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
20.0,Miles Robinson,FC Cincinnati,0.04,,Off Target,11,Head,,Luciano Acosta,Pass (Dead),Luciano Acosta,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
22.0,Aaron Boupendza,FC Cincinnati,0.01,,Off Target,27,Left Foot,,Corey Baird,Pass (Live),Alvas Powell,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
30.0,Luciano Acosta,FC Cincinnati,0.02,,Off Target,37,Right Foot,,Obinna Nwobodo,Pass (Live),Pavel Bucha,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
33.0,Pavel Bucha,FC Cincinnati,0.12,0.03,Saved,16,Right Foot,,Luciano Acosta,Pass (Live),Corey Baird,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
39.0,Luciano Acosta,FC Cincinnati,0.03,,Off Target,18,Left Foot,,Corey Baird,Pass (Live),Alvas Powell,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
39.0,Aaron Boupendza,FC Cincinnati,0.13,0.29,Goal,21,Left Foot,,,,,,Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
45.0,Xherdan Shaqiri (pen),Fire,0.79,0.99,Goal,13,Left Foot,,Brian Gutiérrez,Fouled,Fabian Herbers,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,1
47.0,Kellyn Acosta,Fire,0.08,,Off Target,21,Right Foot,,Brian Gutiérrez,Pass (Live),Maren Haile-Selassie,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,ET,1
52.0,Aaron Boupendza,FC Cincinnati,0.01,,Blocked,11,Head,,Luciano Acosta,Pass (Dead),Aaron Boupendza,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
52.0,Corey Baird,FC Cincinnati,0.13,,Blocked,6,Right Foot,,Aaron Boupendza,Shot,,,Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
58.0,Aaron Boupendza,FC Cincinnati,0.04,,Off Target,29,Left Foot,Free kick,Alvas Powell,Fouled,Corey Baird,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
61.0,Gastón Giménez,Fire,0.02,,Off Target,31,Left Foot,,Allan Arigoni,Pass (Live),Allan Arigoni,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
67.0,Corey Baird,FC Cincinnati,0.17,0.07,Saved,19,Right Foot,,Luciano Acosta,Pass (Live),Aaron Boupendza,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
68.0,Miles Robinson,FC Cincinnati,0.13,0.22,Goal,8,Right Foot,Volley,Luciano Acosta,Pass (Dead),Corey Baird,Shot,Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
76.0,Luciano Acosta,FC Cincinnati,0.02,,Off Target,33,Right Foot,,Pavel Bucha,Pass (Live),Yuya Kubo,Tackle,Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
77.0,Aaron Boupendza,FC Cincinnati,0.02,0.02,Saved,21,Left Foot,,Corey Baird,Pass (Live),Luciano Acosta,Pass (Live),Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
83.0,Corey Baird,FC Cincinnati,0.02,,Blocked,16,Right Foot,Volley,Luciano Acosta,Pass (Dead),Sergio Santos Gomes,Fouled,Chicago-Fire-FC-Cincinnati-March-2-2024-Major-League-Soccer,RT,2
8.0,Carlos Akapo,SJ Earthquakes,0.08,0.22,Saved,22,Right Foot,Volley,Cristian Espinoza,Pass (Dead),Cristian Espinoza,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
12.0,Carlos Gruezo,SJ Earthquakes,0.06,0.30,Saved,23,Right Foot,,Jackson Yueill,Pass (Live),Cristian Espinoza,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
13.0,Paul Marie,SJ Earthquakes,0.01,,Blocked,26,Right Foot,Volley,Cristian Espinoza,Pass (Dead),Carlos Gruezo,Shot,California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
18.0,Joseph Paintsil,LA Galaxy,0.10,0.46,Goal,15,Left Foot,,Marky Delgado,Pass (Live),Joseph Paintsil,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
26.0,Cristian Espinoza,SJ Earthquakes,0.08,,Off Target,12,Left Foot,,,,,,California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
27.0,Jack Skahan,SJ Earthquakes,0.02,,Blocked,19,Right Foot,,Rodrigues,Pass (Live),Tanner Beason,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
31.0,Cristian Espinoza,SJ Earthquakes,0.04,,Blocked,28,Right Foot,Free kick,Amahl Pellegrino,Fouled,Rodrigues,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
43.0,Dejan Joveljić,LA Galaxy,0.72,0.93,Goal,11,Right Foot,,Joseph Paintsil,Pass (Live),Marky Delgado,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
45.0,Jackson Yueill,SJ Earthquakes,0.03,,Blocked,23,Left Foot,,Jack Skahan,Pass (Live),Cristian Espinoza,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,1
48.0,Riqui Puig,LA Galaxy,0.44,0.41,Goal,11,Right Foot,,Dejan Joveljić,Pass (Live),Diego Fagúndez,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
52.0,Joseph Paintsil,LA Galaxy,0.25,0.27,Saved,15,Right Foot,,Diego Fagúndez,Pass (Live),,,California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
56.0,Carlos Gruezo,SJ Earthquakes,0.12,,Off Target,14,Right Foot,Volley,Paul Marie,Pass (Live),Cristian Espinoza,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
61.0,Preston Judd,SJ Earthquakes,0.08,,Off Target,9,Head,,Cristian Espinoza,Pass (Live),Amahl Pellegrino,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
69.0,Preston Judd,SJ Earthquakes,0.13,0.92,Goal,8,Right Foot,,Carlos Gruezo,Pass (Live),Jackson Yueill,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
78.0,Preston Judd,SJ Earthquakes,0.02,,Off Target,27,Right Foot,,Jackson Yueill,Pass (Live),Paul Marie,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
79.0,Jackson Yueill,SJ Earthquakes,0.11,,Blocked,17,Left Foot,,Preston Judd,Pass (Live),Ousseni Bouda,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
83.0,Gabriel Chaves,LA Galaxy,0.05,0.15,Saved,19,Left Foot,,Riqui Puig,Pass (Live),Miki Yamane,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
88.0,Riqui Puig,LA Galaxy,0.05,0.41,Saved,27,Right Foot,,Gabriel Chaves,Pass (Live),Riqui Puig,Pass (Live),California-Clasico-San-Jose-Earthquakes-LA-Galaxy-March-2-2024-Major-League-Soccer,RT,2
17.0,Jackson Ragen,Seattle,0.03,,Off Target,12,Head,,Pedro De la Vega,Pass (Dead),Obed Vargas,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
17.0,Joshua Atencio,Seattle,0.02,,Off Target,16,Head,,Nouhou Tolo,Pass (Live),,,Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
19.0,Nouhou Tolo,Seattle,0.01,0.13,Saved,35,Left Foot,,Cristian Roldan,Pass (Live),Obed Vargas,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
21.0,Jackson Ragen,Seattle,0.08,,Off Target,8,Head,,Alex Roldan,Pass (Live),Pedro De la Vega,Pass (Dead),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
23.0,Léo Chú,Seattle,0.04,,Off Target,18,Right Foot,,Léo Chú,Take-On,Obed Vargas,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
24.0,Joshua Atencio,Seattle,0.07,,Blocked,21,Right Foot,,Léo Chú,Pass (Live),Obed Vargas,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
25.0,Nouhou Tolo,Seattle,0.01,,Off Target,30,Right Foot,,Joshua Atencio,Shot,,,Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
29.0,Alex Roldan,Seattle,0.08,,Blocked,12,Left Foot,,Alex Roldan,Take-On,Cristian Roldan,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
33.0,Pedro De la Vega,Seattle,0.05,,Blocked,17,Right Foot,,Alex Roldan,Pass (Live),Léo Chú,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,1
47.0,Pedro De la Vega,Seattle,0.01,,Blocked,23,Right Foot,,Xavier Arreaga,Pass (Live),Jackson Ragen,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,ET,1
52.0,Joshua Atencio,Seattle,0.02,,Off Target,30,Right Foot,,,,,,Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
65.0,Raúl Ruidíaz,Seattle,0.08,,Off Target,15,Left Foot,,Cristian Roldan,Pass (Live),Obed Vargas,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
68.0,Obed Vargas,Seattle,0.06,,Off Target,17,Right Foot,,Joshua Atencio,Pass (Live),Joshua Atencio,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
72.0,Cristian Roldan,Seattle,0.04,,Blocked,22,Right Foot,,Léo Chú,Pass (Live),Raúl Ruidíaz,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
72.0,Jordan Morris,Seattle,0.10,,Off Target,9,Head,,Jackson Ragen,Pass (Live),Cristian Roldan,Shot,Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
74.0,Jhojan Valencia,Austin,0.01,0.09,Saved,31,Right Foot,Volley,Emiliano Rigoni,Pass (Live),Guilherme Biro,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
75.0,Obed Vargas,Seattle,0.11,,Blocked,15,Right Foot,,Jordan Morris,Pass (Live),Raúl Ruidíaz,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
77.0,Joshua Atencio,Seattle,0.08,0.49,Saved,10,Head,,Nouhou Tolo,Pass (Live),Léo Chú,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
80.0,Léo Chú,Seattle,0.02,0.08,Saved,21,Left Foot,,Cristian Roldan,Pass (Live),Jackson Ragen,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
80.0,Joshua Atencio,Seattle,0.03,,Off Target,28,Right Foot,,Obed Vargas,Pass (Live),Nouhou Tolo,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,RT,2
92.0,Raúl Ruidíaz,Seattle,0.17,,Woodwork,13,Right Foot,Volley,Joshua Atencio,Pass (Live),Alex Roldan,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,ET,2
93.0,Emiliano Rigoni,Austin,0.03,,Off Target,29,Left Foot,,Alexander Ring,Pass (Live),Owen Wolff,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,ET,2
94.0,Raúl Ruidíaz,Seattle,0.07,,Blocked,21,Right Foot,,Cristian Roldan,Pass (Live),Nouhou Tolo,Pass (Dead),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,ET,2
98.0,Obed Vargas,Seattle,0.04,,Blocked,12,Right Foot,,Joshua Atencio,Pass (Live),Cristian Roldan,Pass (Live),Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,ET,2
98.0,Joshua Atencio,Seattle,0.02,,Blocked,27,Right Foot,,Obed Vargas,Shot,,,Seattle-Sounders-FC-Austin-FC-March-2-2024-Major-League-Soccer,ET,2
15.0,Teal Bunbury,Nashville,0.40,,Blocked,5,Right Foot,,Tyler Boyd,Pass (Live),Lukas MacNaughton,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
16.0,Shaquell Moore,Nashville,0.05,0.22,Saved,20,Right Foot,,Teal Bunbury,Shot,,,Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
23.0,Djordje Mihailovic,Rapids,0.02,,Blocked,27,Right Foot,,Calvin Harris,Pass (Live),Calvin Harris,Tackle,Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
25.0,Rafael Navarro,Rapids,0.06,,Off Target,12,Head,,Oliver Larraz,Pass (Live),Keegan Rosenberry,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
27.0,Keegan Rosenberry,Rapids,0.10,,Blocked,21,Right Foot,,Djordje Mihailovic,Pass (Live),Calvin Harris,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
33.0,Dru Yearwood,Nashville,0.02,,Off Target,10,Head,,Walker Zimmerman,Pass (Live),Walker Zimmerman,Interception,Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
39.0,Cole Bassett,Rapids,0.03,,Off Target,30,Right Foot,,Oliver Larraz,Pass (Live),Connor Ronan,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,1
51.0,Jack Maher,Nashville,0.12,,Off Target,6,Head,,Lukas MacNaughton,Pass (Dead),Tyler Boyd,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
64.0,Cole Bassett,Rapids,0.13,0.09,Saved,15,Left Foot,,Sam Vines,Pass (Live),Cole Bassett,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
66.0,Aníbal Godoy,Nashville,0.11,,Off Target,8,Head,,Shaquell Moore,Pass (Live),Jacob Shaffelburg,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
82.0,Cole Bassett,Rapids,0.09,,Off Target,10,Head,,Keegan Rosenberry,Pass (Live),Connor Ronan,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
83.0,Omir Fernandez,Rapids,0.09,0.52,Saved,13,Left Foot,,Darren Yapi,Pass (Live),Djordje Mihailovic,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
85.0,Brian Anunga,Nashville,0.02,,Off Target,26,Right Foot,Volley,McKinze Gaines,Pass (Live),Lukas MacNaughton,Pass (Live),Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
86.0,Jonathan Lewis,Rapids,0.03,,Off Target,25,Right Foot,,,,,,Colorado-Rapids-Nashville-SC-March-2-2024-Major-League-Soccer,RT,2
