Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
93.0,Danilo Boza,Juventude,0.12,0.20,Saved,5,Head,,Alan Ruschel,Pass (Dead),Caíque de Jesus Gonçalves,Pass (Live),Juventude-Athletico-Paranaense-April-28-2024-Serie-A,ET,2
95.0,Kleiton,Juventude,0.03,0.02,Saved,15,Head,,João Lucas,Pass (Live),Danilo Boza,Pass (Dead),Juventude-Athletico-Paranaense-April-28-2024-Serie-A,ET,2
5.0,Mauricio,Internacional,0.04,,Blocked,14,Right Foot,,Gabriel Mercado,Pass (Live),Renê,Pass (Dead),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
9.0,Wesley,Internacional,0.03,,Off Target,9,Head,,Fabricio Bustos,Pass (Live),Bruno Henrique,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
21.0,Bruno Henrique,Internacional,0.02,,Off Target,33,Right Foot,,Renê,Pass (Live),Wesley,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
22.0,Rafael Borré,Internacional,0.02,,Blocked,13,Head,,Bruno Henrique,Pass (Live),Renê,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
32.0,Mauricio,Internacional,0.03,0.25,Saved,24,Left Foot,,Vitão,Pass (Live),Thiago Maia,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
36.0,Luiz Fernando,Atl Goianiense,0.02,0.12,Saved,27,Right Foot,,Maguinho,Pass (Live),Rhaldney,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
42.0,Rafael Borré,Internacional,0.07,,Blocked,8,Right Foot,Volley,Fabricio Bustos,Pass (Live),Mauricio,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
42.0,Renê,Internacional,0.13,,Blocked,10,Right Foot,,Rafael Borré,Shot,,,Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
45.0,Wesley,Internacional,0.03,,Blocked,23,Right Foot,,Rafael Borré,Pass (Dead),,,Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,1
46.0,Derek,Atl Goianiense,0.05,,Blocked,15,Left Foot,Volley,Luiz Fernando,Pass (Live),Adriano Martins,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
46.0,Guilherme Romão,Atl Goianiense,0.07,,Blocked,22,Left Foot,,Rhaldney,Pass (Live),Guilherme Romão,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
50.0,Rafael Borré,Internacional,0.08,,Off Target,8,Head,,Bruno Henrique,Pass (Dead),,,Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
50.0,Thiago Maia,Internacional,0.14,,Off Target,5,Left Foot,,Rafael Borré,Shot,,,Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
50.0,Derek,Atl Goianiense,0.21,0.35,Goal,15,Left Foot,,Derek,Take-On,Ronaldo,Pass (Dead),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
55.0,Rafael Borré,Internacional,0.35,0.35,Goal,8,Head,,Wesley,Pass (Live),Renê,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
59.0,Thiago Maia,Internacional,0.01,,Off Target,12,Head,,Bruno Henrique,Pass (Dead),,,Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
61.0,Wesley,Internacional,0.08,0.24,Saved,10,Left Foot,,Rafael Borré,Pass (Live),Fabricio Bustos,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
63.0,Lucca Holanda,Internacional,0.02,,Off Target,12,Head,,Mauricio,Pass (Live),Renê,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
65.0,Mauricio,Internacional,0.05,,Blocked,11,Left Foot,,Wesley,Pass (Live),Renê,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
68.0,Thiago Maia,Internacional,0.06,,Blocked,14,Left Foot,,Renê,Pass (Live),Wesley,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
74.0,Gustavo Prado,Internacional,0.08,,Off Target,12,Left Foot,,Thiago Maia,Pass (Live),Vitão,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
78.0,Rafael Borré,Internacional,0.34,,Blocked,5,Left Foot,,Mauricio,Pass (Live),Renê,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
79.0,Wesley,Internacional,0.08,,Blocked,21,Right Foot,,Mauricio,Pass (Live),Vitão,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
82.0,Lucas Alario,Internacional,0.08,,Off Target,7,Head,,Wesley,Pass (Dead),Renê,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,RT,2
93.0,Gabriel Mercado,Internacional,0.09,0.44,Saved,9,Head,Deflected,Gustavo Prado,Pass (Live),Mauricio,Pass (Live),Internacional-Atletico-Goianiense-April-28-2024-Serie-A,ET,2
97.0,Wesley,Internacional,0.07,,Off Target,21,Right Foot,,Wesley,Take-On,Wesley,Take-On,Internacional-Atletico-Goianiense-April-28-2024-Serie-A,ET,2
15.0,Thaciano,Bahia,0.10,,Off Target,10,Head,,Luciano Juba,Pass (Live),Jean Lucas,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
17.0,Everaldo Stum,Bahia,0.12,0.88,Goal,10,Left Foot,,Everaldo Stum,Take-On,Everton Ribeiro,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
23.0,Everton Ribeiro,Bahia,0.04,,Off Target,21,Left Foot,,Everaldo Stum,Pass (Live),Cauly Oliveira Souza,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
24.0,Cauly Oliveira Souza,Bahia,0.06,,Woodwork,15,Right Foot,,Everton Ribeiro,Pass (Live),Thaciano,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
26.0,Jean Lucas,Bahia,0.03,,Blocked,31,Right Foot,,Everton Ribeiro,Pass (Live),Everaldo Stum,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
29.0,Diego Costa,Grêmio,0.04,0.06,Saved,13,Head,,Edenílson,Pass (Live),Mathías Villasanti,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
37.0,Thaciano,Bahia,0.07,,Blocked,10,Right Foot,,Santiago Arias,Pass (Live),Caio Alexandre,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,1
45.0,Thaciano,Bahia,0.07,,Blocked,13,Right Foot,,,,,,Bahia-Gremio-April-27-2024-Serie-A,RT,1
46.0,Gabriel,Bahia,0.05,,Off Target,10,Head,,Cauly Oliveira Souza,Pass (Dead),Thaciano,Shot,Bahia-Gremio-April-27-2024-Serie-A,ET,1
49.0,Jean Lucas,Bahia,0.03,,Blocked,25,Right Foot,,Cauly Oliveira Souza,Pass (Live),Cauly Oliveira Souza,Take-On,Bahia-Gremio-April-27-2024-Serie-A,RT,2
50.0,Jean Lucas,Bahia,0.02,,Blocked,25,Right Foot,,Everton Ribeiro,Pass (Dead),Jean Lucas,Shot,Bahia-Gremio-April-27-2024-Serie-A,RT,2
50.0,Gustavo Nunes,Grêmio,0.04,,Off Target,22,Right Foot,,Nathan Fernandes,Take-On,João Pedro,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,2
66.0,Gustavo Nunes,Grêmio,0.04,0.13,Saved,18,Right Foot,,,,,,Bahia-Gremio-April-27-2024-Serie-A,RT,2
70.0,Everaldo Stum,Bahia,0.30,0.88,Saved,13,Left Foot,,Biel,Pass (Live),Jean Lucas,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,2
83.0,Rafael Ratão,Bahia,0.14,0.47,Saved,13,Right Foot,,Biel,Pass (Live),Jean Lucas,Tackle,Bahia-Gremio-April-27-2024-Serie-A,RT,2
84.0,Rezende,Bahia,0.06,,Off Target,8,Head,,Carlos de Pena,Pass (Dead),Rafael Ratão,Shot,Bahia-Gremio-April-27-2024-Serie-A,RT,2
84.0,Carlos de Pena,Bahia,0.08,0.05,Saved,22,Left Foot,,Biel,Pass (Live),Rafael Ratão,Pass (Live),Bahia-Gremio-April-27-2024-Serie-A,RT,2
4.0,Estevão,Palmeiras,0.01,,Blocked,25,Left Foot,,Raphael Veiga,Pass (Live),Endrick,Take-On,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
9.0,Joaquín Piquerez,Palmeiras,0.01,,Off Target,32,Left Foot,Volley,Gustavo Gómez,Pass (Live),Estevão,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
11.0,Welington,São Paulo,0.02,,Off Target,30,Left Foot,,Alisson,Pass (Live),Igor Vinícius de Souza,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
24.0,André Silva,São Paulo,0.02,,Off Target,10,Head,,Welington,Pass (Dead),Alan Franco,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
24.0,Jonathan Calleri,São Paulo,0.04,,Blocked,15,Right Foot,,André Silva,Shot,,,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
25.0,André Silva,São Paulo,0.01,,Blocked,10,Head,,Welington,Pass (Dead),Jonathan Calleri,Shot,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
26.0,Damián Bobadilla,São Paulo,0.03,,Off Target,22,Right Foot,,Alisson,Pass (Live),Welington,Pass (Dead),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
28.0,Gustavo Gómez,Palmeiras,0.04,0.06,Saved,10,Head,,Raphael Veiga,Pass (Dead),Estevão,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
31.0,Joaquín Piquerez,Palmeiras,0.04,,Blocked,33,Left Foot,Free kick,José López,Fouled,Raphael Veiga,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
33.0,Luciano,São Paulo,0.04,,Off Target,16,Head,,Diego,Pass (Live),Damián Bobadilla,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
37.0,André Silva,São Paulo,0.03,,Off Target,32,Right Foot,,Alisson,Pass (Live),Robert Arboleda,Interception,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,1
48.0,Damián Bobadilla,São Paulo,0.02,,Blocked,30,Right Foot,,Robert Arboleda,Pass (Live),Alisson,Interception,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,ET,1
49.0,Joaquín Piquerez,Palmeiras,0.03,,Off Target,15,Left Foot,Volley,José López,Pass (Live),Murilo Cerqueira,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
50.0,Estevão,Palmeiras,0.05,,Blocked,20,Right Foot,,Estevão,Take-On,José López,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
51.0,Raphael Veiga,Palmeiras,0.05,,Off Target,21,Left Foot,Volley,Marcos Rocha,Pass (Live),Marcos Rocha,Take-On,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
56.0,Lázaro,Palmeiras,0.57,,Blocked,10,Right Foot,,Endrick,Pass (Live),,,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
59.0,André Silva,São Paulo,0.03,,Blocked,17,Left Foot,,Michel Araujo,Pass (Live),Alisson,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
61.0,Alan Franco,São Paulo,0.02,,Off Target,10,Head,,Damián Bobadilla,Pass (Live),Jonathan Calleri,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
64.0,Diego,São Paulo,0.04,,Off Target,10,Head,,Damián Bobadilla,Pass (Dead),Igor Vinícius de Souza,Fouled,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
67.0,Jonathan Calleri,São Paulo,0.44,,Woodwork,6,Left Foot,,Luciano,Pass (Live),Ferreira,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
70.0,Raphael Veiga,Palmeiras,0.04,0.03,Saved,32,Left Foot,"Free kick, Deflected",Rony,Fouled,Raphael Veiga,Pass (Live),Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
74.0,Alisson,São Paulo,0.01,,Blocked,32,Right Foot,,Igor Vinícius de Souza,Pass (Live),Igor Vinícius de Souza,Take-On,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
74.0,Ferreira,São Paulo,0.02,,Blocked,23,Right Foot,Deflected,Alan Franco,Pass (Live),,,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
81.0,Ferreira,São Paulo,0.03,0.14,Saved,16,Left Foot,,Robert Arboleda,Pass (Live),,,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
82.0,Luciano,São Paulo,0.05,,Blocked,19,Left Foot,,Michel Araujo,Pass (Live),Michel Araujo,Take-On,Sao-Paulo-Palmeiras-April-29-2024-Serie-A,RT,2
4.0,Germán Cano,Fluminense,0.99,0.99,Goal,2,Left Foot,,Douglas Costa,Pass (Live),Marquinhos,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
15.0,Marquinhos,Fluminense,0.03,,Blocked,17,Left Foot,,Ganso,Pass (Live),,,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
15.0,Jhon Arias,Fluminense,0.02,,Off Target,30,Right Foot,,Marquinhos,Shot,,,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
18.0,Paulinho,Atlético Mineiro,0.08,0.34,Saved,11,Right Foot,Volley,Paulinho,Pass (Live),Alan Franco,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
22.0,Marquinhos,Fluminense,0.01,0.09,Saved,31,Left Foot,Deflected,Douglas Costa,Pass (Live),Ganso,Pass (Dead),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
23.0,Jhon Arias,Fluminense,0.01,0.05,Saved,23,Right Foot,,Lima,Pass (Live),Marquinhos,Interception,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
24.0,Alan Franco,Atlético Mineiro,0.03,,Blocked,18,Right Foot,,Paulinho,Pass (Live),Paulinho,Take-On,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
24.0,Otávio,Atlético Mineiro,0.02,,Off Target,35,Right Foot,,Alan Franco,Shot,,,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
28.0,Germán Cano,Fluminense,0.01,,Off Target,34,Right Foot,Volley,,,,,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
33.0,Jhon Arias,Fluminense,0.05,,Blocked,20,Right Foot,,Ganso,Pass (Dead),Jhon Arias,Fouled,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
39.0,Paulinho,Atlético Mineiro,0.05,,Blocked,10,Head,,Otávio,Pass (Live),Guilherme Arana,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
41.0,Paulinho,Atlético Mineiro,0.02,0.08,Saved,34,Right Foot,,Gustavo Scarpa,Pass (Live),Guilherme Arana,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
42.0,Germán Cano,Fluminense,0.01,0.02,Saved,32,Right Foot,Volley,Marquinhos,Pass (Live),Douglas Costa,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,1
49.0,Paulinho,Atlético Mineiro,0.06,,Blocked,9,Left Foot,Volley,Otávio,Pass (Live),Gustavo Scarpa,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,ET,1
48.0,Hulk,Atlético Mineiro,0.01,,Blocked,33,Left Foot,,Guilherme Arana,Pass (Live),Hulk,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
49.0,Paulinho,Atlético Mineiro,0.29,0.42,Saved,15,Right Foot,,Paulinho,Take-On,Alan Franco,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
61.0,Renato Augusto,Fluminense,0.42,0.55,Goal,16,Right Foot,,Alexsander,Pass (Live),,,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
70.0,Germán Cano,Fluminense,0.19,,Off Target,15,Right Foot,,Jhon Arias,Pass (Live),Renato Augusto,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
73.0,Eduardo Vargas,Atlético Mineiro,0.23,0.95,Goal,10,Right Foot,,Igor Gomes,Pass (Live),Rodrigo Battaglia,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
74.0,Alexsander,Fluminense,0.06,,Off Target,18,Left Foot,,Renato Augusto,Pass (Live),Alexsander,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
78.0,Eduardo Vargas,Atlético Mineiro,0.02,,Off Target,16,Head,,Igor Gomes,Pass (Live),Guilherme Arana,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
79.0,Eduardo Vargas,Atlético Mineiro,0.17,0.64,Goal,8,Head,,Guilherme Arana,Pass (Live),Rômulo,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
83.0,Paulinho,Atlético Mineiro,0.05,0.20,Saved,7,Left Foot,,Eduardo Vargas,Pass (Live),Alan Franco,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
84.0,Alan Franco,Atlético Mineiro,0.04,,Blocked,23,Right Foot,Volley,Paulinho,Shot,,,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
86.0,Rômulo,Atlético Mineiro,0.02,,Off Target,36,Right Foot,,Alisson,Pass (Live),Alan Franco,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
87.0,Igor Gomes,Atlético Mineiro,0.08,,Off Target,5,Head,,Alisson,Pass (Dead),Alisson,Take-On,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
89.0,Paulinho,Atlético Mineiro,0.03,,Blocked,12,Right Foot,,Igor Gomes,Pass (Live),Alan Franco,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
89.0,Guilherme Arana,Atlético Mineiro,0.02,,Off Target,32,Left Foot,,Alisson,Pass (Dead),Paulinho,Shot,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,RT,2
91.0,Rômulo,Atlético Mineiro,0.04,,Off Target,14,Head,,Igor Gomes,Pass (Dead),Igor Gomes,Fouled,Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,ET,2
96.0,Otávio,Atlético Mineiro,0.02,0.17,Saved,28,Right Foot,,Eduardo Vargas,Pass (Live),Renzo Saravia,Pass (Live),Fluminense-Atletico-Mineiro-May-4-2024-Serie-A,ET,2
6.0,Bruno Henrique,Flamengo,0.02,,Off Target,19,Right Foot,Volley,Nicolás De La Cruz,Pass (Live),Igor,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
7.0,Juninho Capixaba,Red Bull Bragantino,0.05,,Blocked,24,Left Foot,,Eduardo Sasha,Pass (Live),Nathan Mendes,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
11.0,Pedro,Flamengo,0.01,0.11,Saved,23,Right Foot,,Ayrton Lucas,Pass (Live),,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
12.0,Eduardo Sasha,Red Bull Bragantino,0.04,,Blocked,13,Left Foot,Volley,Gustavinho,Pass (Live),Vitinho,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
15.0,Nicolás De La Cruz,Flamengo,0.04,,Off Target,31,Right Foot,Free kick,Nicolás De La Cruz,Fouled,Igor,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
21.0,Nathan Mendes,Red Bull Bragantino,0.02,0.36,Saved,16,Right Foot,Volley,Gustavinho,Pass (Live),Eduardo Santos,Tackle,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
27.0,Luan Cândido,Red Bull Bragantino,0.02,,Off Target,13,Head,,Juninho Capixaba,Pass (Live),Vitinho,Take-On,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
28.0,Nathan Mendes,Red Bull Bragantino,0.01,,Off Target,30,Right Foot,Volley,Vitinho,Pass (Live),Gustavinho,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
30.0,Pedro Henrique,Red Bull Bragantino,0.14,0.82,Goal,9,Head,,Gustavinho,Pass (Dead),Eduardo Sasha,Take-On,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
34.0,Luan Cândido,Red Bull Bragantino,0.04,,Blocked,31,Left Foot,Free kick,Juninho Capixaba,Fouled,,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
34.0,Juninho Capixaba,Red Bull Bragantino,0.01,,Blocked,28,Left Foot,Volley,Luan Cândido,Shot,,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
35.0,Pedro,Flamengo,0.05,,Blocked,18,Left Foot,,Nicolás De La Cruz,Pass (Live),Léo Pereira,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
36.0,Bruno Henrique,Flamengo,0.04,,Blocked,17,Right Foot,,Pedro,Pass (Live),Nicolás De La Cruz,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
37.0,Nicolás De La Cruz,Flamengo,0.20,,Off Target,7,Head,,Ayrton Lucas,Pass (Live),Gerson,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,1
47.0,Luiz Araújo,Flamengo,0.02,,Blocked,19,Left Foot,,Nicolás De La Cruz,Pass (Live),Léo Pereira,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,ET,1
49.0,Eric Ramires,Red Bull Bragantino,0.02,,Off Target,28,Right Foot,,Gustavinho,Pass (Live),Eric Ramires,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,ET,1
50.0,Juninho Capixaba,Red Bull Bragantino,0.08,,Blocked,21,Left Foot,,Vitinho,Pass (Live),Juninho Capixaba,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,ET,1
47.0,Bruno Henrique,Flamengo,0.04,0.13,Saved,20,Right Foot,,Luiz Araújo,Pass (Live),Bruno Henrique,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
47.0,Bruno Henrique,Flamengo,0.16,,Blocked,10,Right Foot,Volley,Gerson,Pass (Live),Bruno Henrique,Shot,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
49.0,Eric Ramires,Red Bull Bragantino,0.02,,Blocked,17,Right Foot,,Henry Mosquera,Pass (Live),Nathan Mendes,Pass (Dead),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
49.0,Nicolás De La Cruz,Flamengo,0.07,,Woodwork,16,Right Foot,,Pedro,Pass (Live),Bruno Henrique,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
49.0,Luiz Araújo,Flamengo,0.04,,Blocked,19,Left Foot,,Nicolás De La Cruz,Shot,,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
52.0,Eric Ramires,Red Bull Bragantino,0.03,,Woodwork,24,Right Foot,,Luan Cândido,Pass (Live),Vitinho,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
57.0,Vitinho,Red Bull Bragantino,0.06,,Blocked,17,Right Foot,,Henry Mosquera,Pass (Live),Eric Ramires,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
58.0,Pedro,Flamengo,0.02,0.05,Saved,29,Right Foot,,Nicolás De La Cruz,Pass (Live),Léo Pereira,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
66.0,Vitinho,Red Bull Bragantino,0.01,0.04,Saved,32,Right Foot,Deflected,Juninho Capixaba,Pass (Live),Cleiton Schwengber,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
68.0,Lincoln,Red Bull Bragantino,0.03,,Blocked,30,Left Foot,Free kick,Juninho Capixaba,Fouled,Lincoln,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
68.0,Luan Cândido,Red Bull Bragantino,0.02,,Blocked,27,Left Foot,,Lincoln,Shot,,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
71.0,Bruno Henrique,Flamengo,0.45,0.68,Saved,6,Head,,Léo Pereira,Pass (Live),Gerson,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
73.0,Bruno Henrique,Flamengo,0.01,,Off Target,28,Right Foot,,Nicolás De La Cruz,Pass (Dead),Nicolás De La Cruz,Fouled,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
79.0,Bruno Henrique,Flamengo,0.41,0.35,Goal,16,Right Foot,,Nicolás De La Cruz,Pass (Live),Léo Pereira,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
84.0,Thiago Borbas,Red Bull Bragantino,0.02,,Off Target,32,Right Foot,,Pedro Henrique,Pass (Live),Nathan Mendes,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
85.0,Nicolás De La Cruz,Flamengo,0.02,0.05,Saved,39,Right Foot,,Leo Ortiz,Pass (Live),,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
86.0,Bruno Henrique,Flamengo,0.01,,Off Target,68,Left Foot,,Nicolás De La Cruz,Pass (Live),Léo Pereira,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
90.0,Lorran,Flamengo,0.13,,Blocked,12,Right Foot,Volley,Wesley,Pass (Live),Matías Viña,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,RT,2
94.0,Nicolás De La Cruz,Flamengo,0.04,,Blocked,25,Right Foot,,Pedro,Pass (Live),,,Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,ET,2
94.0,Lincoln,Red Bull Bragantino,0.02,,Blocked,30,Left Foot,,Helinho,Pass (Live),Lincoln,Pass (Live),Red-Bull-Bragantino-Flamengo-May-4-2024-Serie-A,ET,2
12.0,Luciano,São Paulo,0.03,,Off Target,17,Left Foot,,Damián Bobadilla,Pass (Live),Igor Vinícius de Souza,Pass (Live),Vitoria-Sao-Paulo-May-5-2024-Serie-A,RT,1
18.0,Igor Vinícius de Souza,São Paulo,0.33,,Blocked,9,Right Foot,,Rodrigo Nestor,Take-On,Alisson,Pass (Live),Vitoria-Sao-Paulo-May-5-2024-Serie-A,RT,1
18.0,Rodrigo Nestor,São Paulo,0.03,,Off Target,19,Left Foot,,Igor Vinícius de Souza,Pass (Dead),Igor Vinícius de Souza,Shot,Vitoria-Sao-Paulo-May-5-2024-Serie-A,RT,1
22.0,Michel Araujo,São Paulo,0.04,,Off Target,15,Head,,Diego,Pass (Live),Alisson,Pass (Live),Vitoria-Sao-Paulo-May-5-2024-Serie-A,RT,1
